id,decision,included,primary_exclusion_reason,exclusion_reasons,answer,answer_is_canonical,random_validation,template_validation,hard_diagnostic,format_diagnostic,phase1_protected,phase2_quality_exclusion,phase2_quality_category,final_sft_protected,strict_phase2_eligible,output_row_number
train-000391,include,True,,,7,True,False,False,False,False,False,False,,False,True,282
train-000392,include,True,,,2,True,False,False,False,False,False,False,,False,True,283
train-000393,include,True,,,20,True,False,False,False,False,False,False,,False,True,284
train-000394,include,True,,,50,True,False,False,False,False,False,False,,False,True,285
train-000395,include,True,,,50,True,False,False,False,False,False,False,,False,True,286
train-000396,exclude,False,hard_diagnostic,hard_diagnostic,3,True,False,False,True,False,True,False,,False,False,
train-000397,include,True,,,6,True,False,False,False,False,False,False,,False,True,287
train-000398,include,True,,,30,True,False,False,False,False,False,False,,False,True,288
train-000399,exclude,False,random_validation,random_validation,54,True,True,False,False,False,True,False,,False,False,
train-000400,include,True,,,4096,True,False,False,False,False,False,False,,False,True,289
train-000401,exclude,False,random_validation,random_validation,40,True,True,False,False,False,True,False,,False,False,
train-000402,exclude,False,template_validation,template_validation,10,True,False,True,False,False,True,False,,False,False,
train-000403,include,True,,,66,True,False,False,False,False,False,False,,False,True,290
train-000404,include,True,,,6,True,False,False,False,False,False,False,,False,True,291
train-000405,include,True,,,895,True,False,False,False,False,False,False,,False,True,292
train-000406,include,True,,,5,True,False,False,False,False,False,False,,False,True,293
train-000407,include,True,,,2,True,False,False,False,False,False,False,,False,True,294
train-000408,exclude,False,random_validation,random_validation,16,True,True,False,False,False,True,False,,False,False,
train-000409,exclude,False,template_validation,template_validation,14,True,False,True,False,False,True,False,,False,False,
train-000410,exclude,False,template_validation,template_validation,4,True,False,True,False,False,True,False,,False,False,
train-000411,exclude,False,format_diagnostic,format_diagnostic,0,True,False,False,False,True,True,False,,False,False,
train-000412,include,True,,,7,True,False,False,False,False,False,False,,False,True,295
train-000413,include,True,,,12,True,False,False,False,False,False,False,,False,True,296
train-000414,include,True,,,2106,True,False,False,False,False,False,False,,False,True,297
train-000415,include,True,,,16,True,False,False,False,False,False,False,,False,True,298
train-000416,include,True,,,39,True,False,False,False,False,False,False,,False,True,299
train-000417,include,True,,,96,True,False,False,False,False,False,False,,False,True,300
train-000418,include,True,,,3,True,False,False,False,False,False,False,,False,True,301
train-000419,include,True,,,24,True,False,False,False,False,False,False,,False,True,302
train-000420,include,True,,,121,True,False,False,False,False,False,False,,False,True,303
train-000421,include,True,,,595,True,False,False,False,False,False,False,,False,True,304
train-000422,include,True,,,1,True,False,False,False,False,False,False,,False,True,305
train-000423,include,True,,,60,True,False,False,False,False,False,False,,False,True,306
train-000424,include,True,,,1,True,False,False,False,False,False,False,,False,True,307
train-000425,include,True,,,15,True,False,False,False,False,False,False,,False,True,308
train-000426,exclude,False,template_validation,template_validation,6,True,False,True,False,False,True,False,,False,False,
train-000427,include,True,,,33,True,False,False,False,False,False,False,,False,True,309
train-000428,include,True,,,456976,True,False,False,False,False,False,False,,False,True,310
train-000429,include,True,,,23,True,False,False,False,False,False,False,,False,True,311
train-000430,include,True,,,5,True,False,False,False,False,False,False,,False,True,312
train-000431,include,True,,,124,True,False,False,False,False,False,False,,False,True,313
train-000432,exclude,False,template_validation,template_validation,4,True,False,True,False,False,True,False,,False,False,
train-000433,include,True,,,5,True,False,False,False,False,False,False,,False,True,314
train-000434,include,True,,,2800,True,False,False,False,False,False,False,,False,True,315
train-000435,include,True,,,25,True,False,False,False,False,False,False,,False,True,316
train-000436,include,True,,,7,True,False,False,False,False,False,False,,False,True,317
train-000437,include,True,,,50,True,False,False,False,False,False,False,,False,True,318
train-000438,include,True,,,4,True,False,False,False,False,False,False,,False,True,319
train-000439,include,True,,,30,True,False,False,False,False,False,False,,False,True,320
train-000440,exclude,False,random_validation,random_validation,520000,True,True,False,False,False,True,False,,False,False,
train-000441,include,True,,,45,True,False,False,False,False,False,False,,False,True,321
train-000442,exclude,False,random_validation,random_validation,506,True,True,False,False,False,True,False,,False,False,
train-000443,include,True,,,2024,True,False,False,False,False,False,False,,False,True,322
train-000444,include,True,,,12,True,False,False,False,False,False,False,,False,True,323
train-000445,include,True,,,180,True,False,False,False,False,False,False,,False,True,324
train-000446,include,True,,,58,True,False,False,False,False,False,False,,False,True,325
train-000447,include,True,,,4,True,False,False,False,False,False,False,,False,True,326
train-000448,include,True,,,460,True,False,False,False,False,False,False,,False,True,327
train-000449,exclude,False,random_validation,random_validation,10,True,True,False,False,False,True,False,,False,False,
train-000450,include,True,,,1000,True,False,False,False,False,False,False,,False,True,328
train-000451,exclude,False,template_validation,template_validation,3,True,False,True,False,False,True,False,,False,False,
train-000453,exclude,False,template_validation,template_validation,110,True,False,True,False,False,True,False,,False,False,
train-000454,include,True,,,624,True,False,False,False,False,False,False,,False,True,329
train-000456,include,True,,,32,True,False,False,False,False,False,False,,False,True,330
train-000457,include,True,,,5,True,False,False,False,False,False,False,,False,True,331
train-000458,include,True,,,3,True,False,False,False,False,False,False,,False,True,332
train-000459,include,True,,,2,True,False,False,False,False,False,False,,False,True,333
train-000460,include,True,,,13,True,False,False,False,False,False,False,,False,True,334
train-000462,include,True,,,26,True,False,False,False,False,False,False,,False,True,335
train-000463,exclude,False,template_validation,template_validation,320,True,False,True,False,False,True,False,,False,False,
train-000464,exclude,False,format_diagnostic,format_diagnostic,-4,True,False,False,False,True,True,False,,False,False,
train-000465,exclude,False,template_validation,template_validation,2,True,False,True,False,False,True,False,,False,False,
train-000466,include,True,,,48,True,False,False,False,False,False,False,,False,True,336
train-000467,include,True,,,180,True,False,False,False,False,False,False,,False,True,337
train-000469,include,True,,,9,True,False,False,False,False,False,False,,False,True,338
train-000470,include,True,,,25,True,False,False,False,False,False,False,,False,True,339
train-000471,include,True,,,12,True,False,False,False,False,False,False,,False,True,340
train-000472,include,True,,,3003,True,False,False,False,False,False,False,,False,True,341
train-000473,include,True,,,167,True,False,False,False,False,False,False,,False,True,342
train-000474,include,True,,,24,True,False,False,False,False,False,False,,False,True,343
train-000475,exclude,False,random_validation,random_validation,10,True,True,False,False,False,True,False,,False,False,
train-000476,include,True,,,1,True,False,False,False,False,False,False,,False,True,344
train-000477,exclude,False,random_validation,random_validation,35,True,True,False,False,False,True,False,,False,False,
train-000478,include,True,,,22,True,False,False,False,False,False,False,,False,True,345
train-000479,include,True,,,2022,True,False,False,False,False,False,False,,False,True,346
train-000480,include,True,,,297,True,False,False,False,False,False,False,,False,True,347
train-000481,exclude,False,hard_diagnostic,hard_diagnostic,520,True,False,False,True,False,True,False,,False,False,
train-000482,exclude,False,template_validation,template_validation|hard_diagnostic,400,True,False,True,True,False,True,False,,False,False,
train-000483,exclude,False,random_validation,random_validation,5,True,True,False,False,False,True,False,,False,False,
train-000484,include,True,,,2188,True,False,False,False,False,False,False,,False,True,348
