source_row_index,id,decision,decision_reason,question_sha256,legacy_question_sha256,question_content_matches_legacy,legacy_filtered_membership
124,val-000124,keep,present_in_legacy_filtered_derivative,5caf67bfbae32f936fa2623c1ffdd58cdf298a363d8a71c345315b5670a2b0ff,5caf67bfbae32f936fa2623c1ffdd58cdf298a363d8a71c345315b5670a2b0ff,true,true
125,val-000125,keep,present_in_legacy_filtered_derivative,9e36d9e1a259c2d8ea10d73888c54be55ad75b375cc788ff3c15c60768ddd77c,9e36d9e1a259c2d8ea10d73888c54be55ad75b375cc788ff3c15c60768ddd77c,true,true
126,val-000126,keep,present_in_legacy_filtered_derivative,d2619af52860c4d77f0227136448f13d9e7e5808156c03eafd22aef897c4ad4f,969cad96a288c6f0a068f53daa103c8377f814d2d09925c585900295c7d0f7a3,false,true
127,val-000127,keep,present_in_legacy_filtered_derivative,79d595fc1e1716cebd4ec97f74dcb1409032dc1413f66290c8ca682e89e74b0b,79d595fc1e1716cebd4ec97f74dcb1409032dc1413f66290c8ca682e89e74b0b,true,true
128,val-000128,keep,present_in_legacy_filtered_derivative,82574f5b204479c92f1c05f7111898e51177857814992ad2316d7011ff93f95d,82574f5b204479c92f1c05f7111898e51177857814992ad2316d7011ff93f95d,true,true
129,val-000129,keep,present_in_legacy_filtered_derivative,c217797184131c3689343afc8a0a3575523f01383c6c6eb7815bfa1efd603b86,c217797184131c3689343afc8a0a3575523f01383c6c6eb7815bfa1efd603b86,true,true
130,val-000130,keep,present_in_legacy_filtered_derivative,6833a3b129915d30a8bb48b74dd74d1f8f60fe2c9e3344f9947f67119e3c2dd7,6833a3b129915d30a8bb48b74dd74d1f8f60fe2c9e3344f9947f67119e3c2dd7,true,true
131,val-000131,keep,present_in_legacy_filtered_derivative,421dfb1f9d805445c03eddb3411cf3b5d9cbd639d666b3a68180475ff2452553,421dfb1f9d805445c03eddb3411cf3b5d9cbd639d666b3a68180475ff2452553,true,true
132,val-000132,keep,present_in_legacy_filtered_derivative,2477883051fc69612482bbc5a8215347faa10afc9623822b1f2e1e7c912328c3,9d1e03850d67b5d7d99ea4a6c964e7b2216624c956e43942a33022c663c67cea,false,true
133,val-000133,keep,present_in_legacy_filtered_derivative,0860486018925670f6737cdffc4b660b1459bc168483c9d618eaa32a1cfb453f,0860486018925670f6737cdffc4b660b1459bc168483c9d618eaa32a1cfb453f,true,true
134,val-000134,keep,present_in_legacy_filtered_derivative,6e00f4ecd5e7ad3a43296fff9d8af081bbeef4965d1803c4d9d06b37195170f8,3d7125cf74de39d8c96effe3031b16ea029fd5eac41ccbe89f770a7c6bb77f3f,false,true
135,val-000135,keep,present_in_legacy_filtered_derivative,609f5da6233734a0385e32c84d82b839ce93553119badff08c6adfcd89ba7d86,609f5da6233734a0385e32c84d82b839ce93553119badff08c6adfcd89ba7d86,true,true
136,val-000136,keep,present_in_legacy_filtered_derivative,3b423e1b9d3521e2bde1fc8fce0ad38171b2fbec305e98bf87bca8ff8bea4889,3b423e1b9d3521e2bde1fc8fce0ad38171b2fbec305e98bf87bca8ff8bea4889,true,true
137,val-000137,keep,present_in_legacy_filtered_derivative,ad5101fb7935480f60f22ba53a2821ab965f4f4844f51a60b66637bbcdbfa827,ad5101fb7935480f60f22ba53a2821ab965f4f4844f51a60b66637bbcdbfa827,true,true
138,val-000138,keep,present_in_legacy_filtered_derivative,5f15e07d7c71a165dc1f4795c4688ba6b646e5ee287c9a4b2e90bf54d09d9dc1,5f15e07d7c71a165dc1f4795c4688ba6b646e5ee287c9a4b2e90bf54d09d9dc1,true,true
139,val-000139,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,cd84d89716244cd7bdf06be89c234a7f0f2889fc616e2a90c3ef3a84ca851f7f,,,false
140,val-000140,keep,present_in_legacy_filtered_derivative,aaec708d373bf3bd4ea6775d3cd4e1cc93430d1a3a94effc2931368be2740891,aaec708d373bf3bd4ea6775d3cd4e1cc93430d1a3a94effc2931368be2740891,true,true
141,val-000141,keep,present_in_legacy_filtered_derivative,6411dc1399b81b51103fd694fc9fa47a91e1c96b1fac44a69d8222889586c763,6411dc1399b81b51103fd694fc9fa47a91e1c96b1fac44a69d8222889586c763,true,true
142,val-000142,keep,present_in_legacy_filtered_derivative,6a901a5d0b8985021dd73962e31fd9b180d9e2bfde38ea7b6a13e1283b7668b0,6a901a5d0b8985021dd73962e31fd9b180d9e2bfde38ea7b6a13e1283b7668b0,true,true
143,val-000143,keep,present_in_legacy_filtered_derivative,879b5d525b5dde7875a9b7dc7a42b885f3c4568d696893a1f97342bd998c0a5b,879b5d525b5dde7875a9b7dc7a42b885f3c4568d696893a1f97342bd998c0a5b,true,true
144,val-000144,keep,present_in_legacy_filtered_derivative,e8c1a0f1c5af91d644f38807003021b9485ee8916a84a4a4aca345bae682b71b,e8c1a0f1c5af91d644f38807003021b9485ee8916a84a4a4aca345bae682b71b,true,true
145,val-000145,keep,present_in_legacy_filtered_derivative,c7a8705356332cfe6207cfd05810efd00726055ee234710120648ade96692879,c7a8705356332cfe6207cfd05810efd00726055ee234710120648ade96692879,true,true
146,val-000146,keep,present_in_legacy_filtered_derivative,a390bffd7dd7262b85fbf53e9f413db2ca2f2bf9cf7a706547ebbe49aaef8651,a390bffd7dd7262b85fbf53e9f413db2ca2f2bf9cf7a706547ebbe49aaef8651,true,true
147,val-000147,keep,present_in_legacy_filtered_derivative,f6fa8f9d318ca1a3915306921c8fdd8e7794c47eff919f0090b6e34f07a79c8f,f6fa8f9d318ca1a3915306921c8fdd8e7794c47eff919f0090b6e34f07a79c8f,true,true
148,val-000148,keep,present_in_legacy_filtered_derivative,2bb844d644bc8502be1e51dc139a1efea965eba62757480fddda066b00727478,2bb844d644bc8502be1e51dc139a1efea965eba62757480fddda066b00727478,true,true
149,val-000149,keep,present_in_legacy_filtered_derivative,9a33267e7b60bc3eb29d152e81bfe5868411d65cc9357c070c742b412a67ef59,9a33267e7b60bc3eb29d152e81bfe5868411d65cc9357c070c742b412a67ef59,true,true
150,val-000150,keep,present_in_legacy_filtered_derivative,5732582898f710917c1efff3f753fc5edd82cd2f20966c2ef9d0d92283c020ca,5732582898f710917c1efff3f753fc5edd82cd2f20966c2ef9d0d92283c020ca,true,true
151,val-000151,keep,present_in_legacy_filtered_derivative,81a5a68bcaa0f89c407a52f12d3a8e6ed519f436da902e4adb793fe7cbc0624f,81a5a68bcaa0f89c407a52f12d3a8e6ed519f436da902e4adb793fe7cbc0624f,true,true
152,val-000152,keep,present_in_legacy_filtered_derivative,d384d49256bfb94b2afe04e76e7947a8442789a5edac7d17e516c6b441120de0,d384d49256bfb94b2afe04e76e7947a8442789a5edac7d17e516c6b441120de0,true,true
153,val-000153,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,37684ddc53db3823e35fca1f8d979aee657dfe2c0cf5d5fb9fe1d3b317b9545a,,,false
154,val-000154,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,140372e0bc5757f89bfa5b67e67c3cfd83dc80292755dfa16eab54b6e49f0c42,,,false
155,val-000155,keep,present_in_legacy_filtered_derivative,1e1f15a4f98ff3cf54bcbbb5263f703deff6f0e7268b165b4efea0d986a207d0,1e1f15a4f98ff3cf54bcbbb5263f703deff6f0e7268b165b4efea0d986a207d0,true,true
156,val-000156,keep,present_in_legacy_filtered_derivative,a711567a6ce107d2d20bac8711dfe168f74fd1c1fb218a919ec9d84b8f063146,a711567a6ce107d2d20bac8711dfe168f74fd1c1fb218a919ec9d84b8f063146,true,true
157,val-000157,keep,present_in_legacy_filtered_derivative,2572b3a0da55401bb375402809737739b36655c8d2c1391485713de77899947c,2572b3a0da55401bb375402809737739b36655c8d2c1391485713de77899947c,true,true
158,val-000158,keep,present_in_legacy_filtered_derivative,6e8f5f16075cfc59f54e4ba5a89913975c5cbafb2c6b49e61bb0c5218102bf04,6e8f5f16075cfc59f54e4ba5a89913975c5cbafb2c6b49e61bb0c5218102bf04,true,true
159,val-000159,keep,present_in_legacy_filtered_derivative,891cc919e08fd44b13aa150b6dea30da7cab4d0e538179906b4bd1a6380ced3a,d17a140384cb3e8e7d95a28292d162e1f5da72d5db1003cdd5e6b8ef11709ce1,false,true
160,val-000160,keep,present_in_legacy_filtered_derivative,9d6030c88a165ceb3975a6bbb6eb4d60c751b2f18db9d93823d9d87abec3d539,9d6030c88a165ceb3975a6bbb6eb4d60c751b2f18db9d93823d9d87abec3d539,true,true
161,val-000161,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,d80cd8aa727c9b70575715c47a5c2255a821e2c6c15096fbeaa4e43629ee3f3d,,,false
162,val-000162,keep,present_in_legacy_filtered_derivative,8e3f1bba76864e38f9af681bc56c3369b5f4bfe18b88903afd2a8e7cd6ba30b1,8e3f1bba76864e38f9af681bc56c3369b5f4bfe18b88903afd2a8e7cd6ba30b1,true,true
163,val-000163,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,315aafbbcb0356ea73241154fb0d4b26c007804979ed1262b45b336f92452d7e,,,false
164,val-000164,keep,present_in_legacy_filtered_derivative,c600633e6eb4052b7dcca5027166527bc3b1bdfc731abb6deb07e28c1ca7a0cd,c600633e6eb4052b7dcca5027166527bc3b1bdfc731abb6deb07e28c1ca7a0cd,true,true
165,val-000165,keep,present_in_legacy_filtered_derivative,0517442c348775ce524e9135b3515b0a1c2c3166f04dfbb4a38f903f817d8a73,9a1cca15b2c5efd987ec6bbd597f295596755cd677ed173d1066d55e6bada67f,false,true
166,val-000166,keep,present_in_legacy_filtered_derivative,fcdaf6f97f78dfdac6999cf08254b12834d2e0dcea10f8be7e7a843f8cf18e6f,fcdaf6f97f78dfdac6999cf08254b12834d2e0dcea10f8be7e7a843f8cf18e6f,true,true
167,val-000167,keep,present_in_legacy_filtered_derivative,5b0027ffe1cc6461f70cd235828ae92e44d4192c4e739387186cd78fc55c170a,5b0027ffe1cc6461f70cd235828ae92e44d4192c4e739387186cd78fc55c170a,true,true
168,val-000168,keep,present_in_legacy_filtered_derivative,cc30f5d39e57aff73cd15ddf0a1b7facbd840d750edb5746bcaa281adad9b459,cc30f5d39e57aff73cd15ddf0a1b7facbd840d750edb5746bcaa281adad9b459,true,true
169,val-000169,keep,present_in_legacy_filtered_derivative,8f88a2d6e540c0cc79ab0167e515fac6c701f9797706e61cdbb01dbb7dcaadd0,8f88a2d6e540c0cc79ab0167e515fac6c701f9797706e61cdbb01dbb7dcaadd0,true,true
170,val-000170,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,b0998183a1fa6c9fa15bcb89820acc9daeca7bb2996e0a5c218900b165401844,,,false
171,val-000171,keep,present_in_legacy_filtered_derivative,4f9deb470c4d5158b29c0da0cad433a75ac0ebdd48d524b49181a0d21851e902,4f9deb470c4d5158b29c0da0cad433a75ac0ebdd48d524b49181a0d21851e902,true,true
172,val-000172,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,35c741a36889f5f9d0368eb3536353ae038f60b133f4bba57aaba975874fefd6,,,false
173,val-000173,keep,present_in_legacy_filtered_derivative,044387f68876e9970a8e194485220457dde556ca9df3037f7d58deb7cac729c2,044387f68876e9970a8e194485220457dde556ca9df3037f7d58deb7cac729c2,true,true
174,val-000174,keep,present_in_legacy_filtered_derivative,7fea205c53845c97a679fc59ad4695ecaf77538c0039a95edbf00d8f66bb912b,7fea205c53845c97a679fc59ad4695ecaf77538c0039a95edbf00d8f66bb912b,true,true
175,val-000175,keep,present_in_legacy_filtered_derivative,935543e2f26e8d642143ab7a53cc3eae46a440fa7cf2dee599dfa53eab1e44d1,935543e2f26e8d642143ab7a53cc3eae46a440fa7cf2dee599dfa53eab1e44d1,true,true
176,val-000176,keep,present_in_legacy_filtered_derivative,3284c8f9b10a82d443a40bad6e711aed318b2d7cc6030bf2b5b3e549cb75fd5f,3284c8f9b10a82d443a40bad6e711aed318b2d7cc6030bf2b5b3e549cb75fd5f,true,true
177,val-000177,keep,present_in_legacy_filtered_derivative,8eb7c4b919d99dd8745a4c27e3ee4721dfdc1e039cb3d6b123c79631ed5542f9,8eb7c4b919d99dd8745a4c27e3ee4721dfdc1e039cb3d6b123c79631ed5542f9,true,true
178,val-000178,keep,present_in_legacy_filtered_derivative,0fcb36158dce2d2938d8e9c3e7bbd05ba1e1909164137f1586ea0fad2e0f2405,0fcb36158dce2d2938d8e9c3e7bbd05ba1e1909164137f1586ea0fad2e0f2405,true,true
179,val-000179,keep,present_in_legacy_filtered_derivative,24bacfa580c4a81c6e9065504c7e415fe27d012376d80c8d3e7f5741166e7ae6,24bacfa580c4a81c6e9065504c7e415fe27d012376d80c8d3e7f5741166e7ae6,true,true
180,val-000180,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,88ab9fa6376bcca5f1c734fa576b8f2d8e594d7cc28da08a68569abf9291da88,,,false
181,val-000181,keep,present_in_legacy_filtered_derivative,f81c6161d9c53ae75c685b16c0925dc0165c3ee34375c3a5b9f6c9d0bfa2ab7b,f81c6161d9c53ae75c685b16c0925dc0165c3ee34375c3a5b9f6c9d0bfa2ab7b,true,true
182,val-000182,keep,present_in_legacy_filtered_derivative,7bb001ea8050c9907350df7616aa0c5cd8e1c87e1af08cd489fef83aded31239,7bb001ea8050c9907350df7616aa0c5cd8e1c87e1af08cd489fef83aded31239,true,true
183,val-000183,keep,present_in_legacy_filtered_derivative,91d6afe51b941ac9db8488bd14137d373f899fcbd5b77e8d7cfa4cb96137640c,91d6afe51b941ac9db8488bd14137d373f899fcbd5b77e8d7cfa4cb96137640c,true,true
184,val-000184,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,c4685b41a18cdda196071cfbb5d5e993aebef3c3fe0668b3750562ce0729e771,,,false
185,val-000185,keep,present_in_legacy_filtered_derivative,766cf0c3c69179c0f08169f4414da972b9d4e1b95f001e96ddff80690ca4e7e7,766cf0c3c69179c0f08169f4414da972b9d4e1b95f001e96ddff80690ca4e7e7,true,true
186,val-000186,keep,present_in_legacy_filtered_derivative,6333ac61d34b404ced715141e308acad6174ecb4e882964c0bbb32631c04d788,6333ac61d34b404ced715141e308acad6174ecb4e882964c0bbb32631c04d788,true,true
187,val-000187,keep,present_in_legacy_filtered_derivative,00d7397929526b2105a9ca0bc0c165ebac09376bb638db8b816bdf0711fe2df1,00d7397929526b2105a9ca0bc0c165ebac09376bb638db8b816bdf0711fe2df1,true,true
188,val-000188,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,e141f220c229e9458919fb0ecd968042c8838d57fc346ce65dc880f977f4d44d,,,false
189,val-000189,keep,present_in_legacy_filtered_derivative,ab987e36d0e070941d2e522a09b8fa098e5a82554cc1b034fce1ee2030e7f204,ab987e36d0e070941d2e522a09b8fa098e5a82554cc1b034fce1ee2030e7f204,true,true
190,val-000190,keep,present_in_legacy_filtered_derivative,35c2f116847ecf5b30b2ca48eef0f80ebe5590a8c148a3d5aecc7b9bc0c4f125,35c2f116847ecf5b30b2ca48eef0f80ebe5590a8c148a3d5aecc7b9bc0c4f125,true,true
191,val-000191,keep,present_in_legacy_filtered_derivative,e9f0a40d44c4798564bc9853b57b83146dc3376da56657d98f87e0ca29077b40,e9f0a40d44c4798564bc9853b57b83146dc3376da56657d98f87e0ca29077b40,true,true
192,val-000192,keep,present_in_legacy_filtered_derivative,b5c42eaf2566a9e9ef0801d8d1691d80517156a06493a822d2073ed3239ebffa,b5c42eaf2566a9e9ef0801d8d1691d80517156a06493a822d2073ed3239ebffa,true,true
193,val-000193,keep,present_in_legacy_filtered_derivative,6648427c1612cf7eaa4e6cf380109a1ed14f7be8c305ae368b9d303b96dd7ee5,6648427c1612cf7eaa4e6cf380109a1ed14f7be8c305ae368b9d303b96dd7ee5,true,true
194,val-000194,keep,present_in_legacy_filtered_derivative,35ef85ece5b934b08dd6d977d05c043e426188bb648df7501aefcfff168f36f2,35ef85ece5b934b08dd6d977d05c043e426188bb648df7501aefcfff168f36f2,true,true
195,val-000195,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,8d74679c567abe46447539f3071b3b33ae169b1c27feb2ec732c6390cbffb0c9,,,false
196,val-000196,keep,present_in_legacy_filtered_derivative,b98d2be3577a7eaf733584e1e6787c4ce225c1a324b9429e181a404101cda1c4,b98d2be3577a7eaf733584e1e6787c4ce225c1a324b9429e181a404101cda1c4,true,true
197,val-000197,keep,present_in_legacy_filtered_derivative,6710fc83e60aca754f988ee29df093f21bef44b7019c137c6320573c88e04fa3,6710fc83e60aca754f988ee29df093f21bef44b7019c137c6320573c88e04fa3,true,true
198,val-000198,keep,present_in_legacy_filtered_derivative,a4c270190e10df3dc5be4ce4d934e665b05cbf7636e7ac720e6e35f0c3b7c0e9,a4c270190e10df3dc5be4ce4d934e665b05cbf7636e7ac720e6e35f0c3b7c0e9,true,true
199,val-000199,keep,present_in_legacy_filtered_derivative,90348f670cd26e68daffd19efca371bc12920f688ea61cd9473b1dfba58e6f10,90348f670cd26e68daffd19efca371bc12920f688ea61cd9473b1dfba58e6f10,true,true
200,val-000200,keep,present_in_legacy_filtered_derivative,f9561a1085d486af4f8837ffe2bcad1d4748a6e7360f1d53634f484dd9289ba6,f9561a1085d486af4f8837ffe2bcad1d4748a6e7360f1d53634f484dd9289ba6,true,true
201,val-000201,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,622479be0de6e0f86e3a7c10c263c1a0799c8cb12dfcfc83baafa2eadb56ce2d,,,false
202,val-000202,keep,present_in_legacy_filtered_derivative,5a7bba5d6c9f146f774cdfd7884b93f6c8cad696f03d4a74870ec7a86f6d1be1,5a7bba5d6c9f146f774cdfd7884b93f6c8cad696f03d4a74870ec7a86f6d1be1,true,true
203,val-000203,keep,present_in_legacy_filtered_derivative,02bc187df3163b1f5ca8ed734adc59c96b4ce64b0e927c7c298697d58adc7b5e,02bc187df3163b1f5ca8ed734adc59c96b4ce64b0e927c7c298697d58adc7b5e,true,true
204,val-000204,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,be0f785a83001639fd94a43143957d7b55017f57c387c186f8736e8283200bb8,,,false
205,val-000205,keep,present_in_legacy_filtered_derivative,8e13f27c2870663a353280ae6ca6cfa81e78934fa7b87bffa8aa617b1f34578c,8e13f27c2870663a353280ae6ca6cfa81e78934fa7b87bffa8aa617b1f34578c,true,true
206,val-000206,keep,present_in_legacy_filtered_derivative,41d94a54614caa082bf626ee743aa818ef25a3755ff71fb04f8300c164ff80ed,41d94a54614caa082bf626ee743aa818ef25a3755ff71fb04f8300c164ff80ed,true,true
207,val-000207,keep,present_in_legacy_filtered_derivative,a0fd6ac98a0076b1e0829ee88bbc62a7ee937e90c1a9253e1d041995af1de624,a0fd6ac98a0076b1e0829ee88bbc62a7ee937e90c1a9253e1d041995af1de624,true,true
208,val-000208,keep,present_in_legacy_filtered_derivative,c820c3a1c59251f046076f84c65c6c6ddff4b9821c5f64c61cb21a217936e2ce,c820c3a1c59251f046076f84c65c6c6ddff4b9821c5f64c61cb21a217936e2ce,true,true
209,val-000209,keep,present_in_legacy_filtered_derivative,0f0e3baf25b8bba0ebd8dec197257c915a486dfdb7ca03c8f163b1cdafdbecd0,0f0e3baf25b8bba0ebd8dec197257c915a486dfdb7ca03c8f163b1cdafdbecd0,true,true
210,val-000210,keep,present_in_legacy_filtered_derivative,27945e76c25ca56a9e6e79f7d979c7543ebaebfae6f883ff4060684ff74c2aff,27945e76c25ca56a9e6e79f7d979c7543ebaebfae6f883ff4060684ff74c2aff,true,true
211,val-000211,keep,present_in_legacy_filtered_derivative,2d73c5631808f9c33d9b9f351fe6edbe95656b5357bcac2c69069ae89e5173c9,2d73c5631808f9c33d9b9f351fe6edbe95656b5357bcac2c69069ae89e5173c9,true,true
212,val-000212,keep,present_in_legacy_filtered_derivative,3e5f3650d9655772010d47da193fd3acc64f44dcd79c7a68f043339ed69403bd,25365407df6eed1b48f9fce9465be330c414285c6ce42b6bf4efab2b4d99b105,false,true
213,val-000213,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,3735ffc7bef98f3b2c5bff814c02b9df55fb619221891b33c827c6205fbaae08,,,false
214,val-000214,keep,present_in_legacy_filtered_derivative,c0eb3dfb3e7193329cacd23598cfc8d901b10caa45243375badaca7d7bf09fe3,c0eb3dfb3e7193329cacd23598cfc8d901b10caa45243375badaca7d7bf09fe3,true,true
215,val-000215,keep,present_in_legacy_filtered_derivative,e0b9427a40b19e0a64355dcb8bd3c342899480171f6ae4eeb137bc8dc122fc01,e0b9427a40b19e0a64355dcb8bd3c342899480171f6ae4eeb137bc8dc122fc01,true,true
216,val-000216,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,213b0db4bc4af23804f76d3ed4830bd32c908034b891c4512e06facb43d1de72,,,false
217,val-000217,keep,present_in_legacy_filtered_derivative,185ecbe78322266fd7b44fdf739462da8e6effbc9822e6fbe25028f4aeab9a05,185ecbe78322266fd7b44fdf739462da8e6effbc9822e6fbe25028f4aeab9a05,true,true
218,val-000218,keep,present_in_legacy_filtered_derivative,37d7d03a22c49a64cd8e52ee64b532974bd7509fd42f20c52ba9a6f08b3575d0,37d7d03a22c49a64cd8e52ee64b532974bd7509fd42f20c52ba9a6f08b3575d0,true,true
219,val-000219,exclude,absent_from_legacy_filtered_derivative; historical semantic reason unavailable,36cb5a744f4cf1b606f10849561283483ee6eb0043256b587e086d0580e4d45f,,,false
220,val-000220,keep,present_in_legacy_filtered_derivative,4a4147fa0024ff4ae0345efe5ea6ee18e00b5c3d1cd47ab1b44a92c24442633e,4a4147fa0024ff4ae0345efe5ea6ee18e00b5c3d1cd47ab1b44a92c24442633e,true,true
221,val-000221,keep,present_in_legacy_filtered_derivative,dba87b0e7a469a5960ff6b6f9ab71cebbdff761ac5a95c56136e28011d2bfa86,dba87b0e7a469a5960ff6b6f9ab71cebbdff761ac5a95c56136e28011d2bfa86,true,true
222,val-000222,keep,present_in_legacy_filtered_derivative,c4bd2a2a70f6a999378f155b8f53a45f892adb2a37307c6e609a68a30069726c,c4bd2a2a70f6a999378f155b8f53a45f892adb2a37307c6e609a68a30069726c,true,true
223,val-000223,keep,present_in_legacy_filtered_derivative,55348153f1a1b81addeae9f1a883348d73ea172f154ebc3030d84ae668e01316,55348153f1a1b81addeae9f1a883348d73ea172f154ebc3030d84ae668e01316,true,true
224,val-000224,keep,present_in_legacy_filtered_derivative,9fc2936adc97b00ce1633814d94b44c5fc03a5120ce19293aeb25c97fe8387c9,9fc2936adc97b00ce1633814d94b44c5fc03a5120ce19293aeb25c97fe8387c9,true,true
225,val-000225,keep,present_in_legacy_filtered_derivative,bf0e54d1dc98005f60a549c3287dd8445968147ef0fe63dab26bb2d9db1ddfd1,bf0e54d1dc98005f60a549c3287dd8445968147ef0fe63dab26bb2d9db1ddfd1,true,true
226,val-000226,keep,present_in_legacy_filtered_derivative,9b0f500a961f9ef7ea8e54e1dfdfd9d65022c38b77abac3af9e39250b4fc2ec4,9b0f500a961f9ef7ea8e54e1dfdfd9d65022c38b77abac3af9e39250b4fc2ec4,true,true
227,val-000227,keep,present_in_legacy_filtered_derivative,86562014e0d604d69c2aab8771342554155e831a47e3b1fa6f6696e93fb2c452,86562014e0d604d69c2aab8771342554155e831a47e3b1fa6f6696e93fb2c452,true,true
228,val-000228,keep,present_in_legacy_filtered_derivative,75efb5b6df51eaa7b2b781c072e481119c8765245c1915596aeace6ad0a62092,75efb5b6df51eaa7b2b781c072e481119c8765245c1915596aeace6ad0a62092,true,true
229,val-000229,keep,present_in_legacy_filtered_derivative,b1aa1998ad7301667c3ab2b6957b6c36a558a40a733ff9577396c29734fd43f1,b1aa1998ad7301667c3ab2b6957b6c36a558a40a733ff9577396c29734fd43f1,true,true
230,val-000230,keep,present_in_legacy_filtered_derivative,fc049b1258db27fbb7170dde6cc5fcba576522ac6f606fb58defd1411841a245,fc049b1258db27fbb7170dde6cc5fcba576522ac6f606fb58defd1411841a245,true,true
231,val-000231,keep,present_in_legacy_filtered_derivative,f57238043d98104e6d087c671497ea0d427e5dae383d4eefa734b1b1357d5d2b,f57238043d98104e6d087c671497ea0d427e5dae383d4eefa734b1b1357d5d2b,true,true
