row_number,id,source,source_row_idx,answer_type,final_answer,included,quality_tier,quality_score,f1_candidate,primary_exclusion_reason,exclusion_reasons,quality_flags,schema_valid,schema_errors,id_unique,id_provenance_consistent,messages_consistent,assistant_solution_consistent,last_final_line_consistent,solution_nonempty,solution_word_count,solution_char_count,length_band,problem_dependency_detected,tool_dependency_detected,truncation_detected,self_contradiction_detected,verifier_status,verifier_checked_equations,verifier_not_checked_expressions,verifier_failed_equations,verifier_coverage,manual_review_scope,manual_verdict,manual_error_type,manual_notes
130,omi2-000019569,augmented_math,19569,integer,40,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,149,663,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
131,omi2-000034668,augmented_math,34668,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,113,950,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
132,omi2-000005169,augmented_gsm8k,5169,integer,1445,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,92,472,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
133,omi2-000001782,augmented_math,1782,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,205,1112,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
134,omi2-000017444,augmented_math,17444,fraction,25/12,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,149,880,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
135,omi2-000019567,augmented_math,19567,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,178,916,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
136,omi2-000054109,augmented_math,54109,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,245,1425,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
137,omi2-000016983,augmented_gsm8k,16983,integer,1700,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,67,368,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
138,omi2-000010842,augmented_math,10842,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,209,995,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
139,omi2-000031416,augmented_math,31416,fraction,576/49,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,143,715,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
140,omi2-000038792,augmented_math,38792,integer,5,false,excluded,0,false,external_visual_or_problem_code_dependency,external_visual_or_problem_code_dependency,problem:external_visual_or_code_dependency|verifier:not_checked,true,,true,true,true,true,true,true,445,2467,preferred,true,false,false,false,not_checked,0,15,0,0.000000,,,,
141,omi2-000040857,augmented_math,40857,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,295,1366,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
142,omi2-000016527,augmented_math,16527,integer,12,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,134,643,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
143,omi2-000014366,augmented_math,14366,integer,75,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,108,521,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
144,omi2-000055714,augmented_math,55714,integer,21,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,158,716,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
145,omi2-000041245,augmented_math,41245,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,92,470,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
146,omi2-000010914,augmented_gsm8k,10914,integer,20,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,112,578,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
147,omi2-000055850,augmented_gsm8k,55850,integer,55,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,125,638,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
148,omi2-000058615,augmented_gsm8k,58615,integer,31,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,100,528,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
149,omi2-000046214,augmented_math,46214,integer,120,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,236,1127,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
150,omi2-000007170,augmented_math,7170,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,146,831,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
151,omi2-000036436,augmented_gsm8k,36436,integer,45,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,134,692,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
152,omi2-000033274,augmented_math,33274,integer,175,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,104,479,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
153,omi2-000033538,augmented_math,33538,integer,85,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,185,895,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
154,omi2-000057583,augmented_gsm8k,57583,integer,28,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,88,410,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
155,omi2-000052603,augmented_math,52603,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,280,1914,preferred,false,false,false,false,not_checked,0,11,0,0.000000,,,,
156,omi2-000036886,augmented_math,36886,integer,10626,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,214,1248,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
157,omi2-000063596,augmented_math,63596,integer,7,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,296,1195,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
158,omi2-000010773,augmented_math,10773,integer,60,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,194,809,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
159,omi2-000044242,augmented_math,44242,integer,210,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,190,1008,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
160,omi2-000047212,augmented_gsm8k,47212,integer,32760,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,113,591,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
161,omi2-000007258,augmented_math,7258,integer,6,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,326,1464,preferred,false,false,false,false,not_checked,0,19,0,0.000000,,,,
162,omi2-000025648,augmented_math,25648,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,297,1640,preferred,false,false,false,false,not_checked,0,9,0,0.000000,,,,
163,omi2-000054132,augmented_math,54132,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,273,1480,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
164,omi2-000021120,augmented_math,21120,integer,42,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,134,626,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
165,omi2-000016011,augmented_math,16011,integer,76,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,162,829,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
166,omi2-000041953,augmented_gsm8k,41953,integer,22,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,43,226,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
167,omi2-000015928,augmented_gsm8k,15928,integer,30,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,112,520,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
168,omi2-000019795,augmented_math,19795,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,146,740,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
169,omi2-000024511,augmented_math,24511,integer,501,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,238,1396,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
170,omi2-000063555,augmented_gsm8k,63555,integer,1,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,129,622,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
171,omi2-000016799,augmented_math,16799,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,362,1865,preferred,false,false,false,false,not_checked,0,12,0,0.000000,,,,
172,omi2-000016980,augmented_gsm8k,16980,decimal,14.4,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,203,1232,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
173,omi2-000054761,augmented_math,54761,integer,190500,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,298,1648,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
174,omi2-000052463,augmented_math,52463,decimal,36.87,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,101,525,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
175,omi2-000033162,math,33162,integer,7,true,medium,5,false,,,verifier:not_checked,true,,true,true,true,true,true,true,68,375,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
176,omi2-000054520,augmented_math,54520,integer,25,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,72,375,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
177,omi2-000062855,augmented_gsm8k,62855,integer,20,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,91,401,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
178,omi2-000036757,augmented_gsm8k,36757,decimal,138.25,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,129,632,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
179,omi2-000059983,augmented_math,59983,integer,3,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,82,414,preferred,false,false,false,false,not_checked,0,4,0,0.000000,,,,
180,omi2-000060392,augmented_gsm8k,60392,integer,7,true,low,3,false,,,verifier:not_checked,true,,true,true,true,true,true,true,41,204,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
181,omi2-000044250,augmented_math,44250,fraction,8/35,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,183,1096,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
182,omi2-000020330,augmented_math,20330,integer,17,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,54,249,acceptable,false,false,false,false,not_checked,0,1,0,0.000000,,,,
183,omi2-000005476,augmented_math,5476,integer,5,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,165,693,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
184,omi2-000006651,augmented_math,6651,integer,35,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,111,626,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
185,omi2-000054789,augmented_gsm8k,54789,integer,5,true,medium,4,false,,,verifier:not_checked,true,,true,true,true,true,true,true,174,812,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
186,omi2-000059903,augmented_math,59903,fraction,5/9,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,101,511,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
187,omi2-000002486,augmented_math,2486,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,166,904,preferred,false,false,false,false,not_checked,0,10,0,0.000000,,,,
188,omi2-000017424,augmented_math,17424,integer,10,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,152,750,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
189,omi2-000004094,augmented_math,4094,decimal,1633.5,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,141,640,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
190,omi2-000048796,augmented_math,48796,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,416,2037,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
191,omi2-000017122,augmented_math,17122,integer,0,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,210,1341,preferred,false,false,false,false,not_checked,0,1,0,0.000000,,,,
192,omi2-000032271,augmented_math,32271,integer,1,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,309,1708,preferred,false,false,false,false,not_checked,0,6,0,0.000000,,,,
193,omi2-000039470,augmented_math,39470,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,86,390,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
194,omi2-000003184,augmented_math,3184,integer,2,true,low,1,false,,,verifier:not_checked,true,,true,true,true,true,true,true,600,3602,acceptable,false,false,false,false,not_checked,0,2,0,0.000000,,,,
195,omi2-000022707,augmented_math,22707,integer,2440,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,94,488,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
196,omi2-000021604,augmented_math,21604,integer,44,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,172,957,preferred,false,false,false,false,not_checked,0,7,0,0.000000,,,,
197,omi2-000036989,augmented_math,36989,decimal,5.46,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,409,1804,preferred,false,false,false,false,not_checked,0,18,0,0.000000,,,,
198,omi2-000043611,augmented_math,43611,integer,4,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,111,537,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
199,omi2-000034276,augmented_gsm8k,34276,fraction,5/3,false,excluded,0,false,non_integer_fraction_answer,non_integer_fraction_answer,verifier:not_checked,true,,true,true,true,true,true,true,125,571,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
200,omi2-000060117,augmented_math,60117,integer,24,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,87,529,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
201,omi2-000024430,augmented_math,24430,integer,29,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,435,2239,preferred,false,false,false,false,not_checked,0,8,0,0.000000,,,,
202,omi2-000027843,augmented_math,27843,integer,5040,true,low,2,false,,,verifier:not_checked,true,,true,true,true,true,true,true,243,1333,preferred,false,false,false,false,not_checked,0,2,0,0.000000,,,,
203,omi2-000048963,augmented_gsm8k,48963,decimal,6708.34,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,175,928,preferred,false,false,false,false,not_checked,0,5,0,0.000000,,,,
204,omi2-000023217,augmented_gsm8k,23217,decimal,102.5,false,excluded,0,false,non_integer_decimal_answer,non_integer_decimal_answer,verifier:not_checked,true,,true,true,true,true,true,true,81,410,preferred,false,false,false,false,not_checked,0,3,0,0.000000,,,,
